"Run Date","Master BOL","House BOL","Voyage #","Bill Type","Carrier Code","IMO #","Vessel Name","Arrival Date","US Port of Unlading","US Port of Destination","Foreign Port of Lading","Foreign Port of Destination","Place of Receipt",Quantity,"Weight (kg)","Type of Service",Shipper,"Shipper Address",Consignee,"Consignee Address","Notify Party 1","Notify Party 1 Address","Notify Party 2","Notify Party 2 Address",Commodity,"Number of Containers","Marks & Numbers","Container Numbers","Seal Numbers"
2020-06-27,HDMUBUWB5012540,NWSNNWSC2006103,011E,"House Bill",NWSN,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","43 CTN","18,900",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",TTNU1180440,192519086
2020-06-27,HDMUBUWB5012584,NWSNNWSC2006090,011E,"House Bill",NWSN,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","38 CTN","16,024",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",BMOU2498018,192519087
2020-06-27,HDMUBUWB5012540,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","43 CTN","18,900",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (43 CARTONS) CY / DR BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",TTNU1180440,192519086
2020-06-27,HDMUBUWB5012584,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","42 CTN","18,772",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (42 CARTONS) CY / DR BRASS ROD HS CODE : 7407.21 COPPER TUBE HS CODE : 7411.10 FREIGHT PREPAID",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",BMOU2498018,192519087
2020-06-27,HDMUBUWB5012556,NWSNNWSC2006088,011E,"House Bill",NWSN,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","48 PKG","19,583",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",HMMU2020639,192520853
2020-06-27,HDMUBUWB5012604,NWSNNWSC2006092,011E,"House Bill",NWSN,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","27 CTN","11,374",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",CAIU3887797,192520811
2020-06-27,HDMUBUWB5012363,,0011E,"Master BOL w/in-bond",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA","MEMPHIS, TENNESSEE","PUSAN SOUTH KOREA",,"BUSAN, KOREA","17 PKG","33,666","Pier to Pier",,,,,,,,,"2CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (17 PACKAGES) CY / CY 17 PACKAGES OF BRASS ROD ASTM B16-10&249-12 C36000 H02 FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",2,"DELTA FAUCET|COMPANY|MEMPHIS, TN|P.O NO:|B/D NO:|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",HDMU7209150|HDMU7209144,NIL
2020-06-27,HDMUBUWB5012750,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","28 PKG","12,667",,"RAMSES LOGISTICS CO.,LTD.","ROOM 505, 5TH FL., A-DONG, GANGSEO HANGANG XI TOWER, 401, YANGCHEON-R O,GANGSEO-GU, SEOUL 07528, KOREA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (28 PACKAGES) CY / CY BRASS ROD AND PIPE ASTM B16-10&249-12 C36000 H02 & C36000 PER ASTM B 16/16M REV 2010 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG|LLOYDS, INC.|LONG BEACH(L.|A.)CA|P.O NO :|5400500470,|5400500473,|5400500657,|5400501550|W/C NO : 1 - 28|FORM :|SIZE :|NET : 27,801LBS|GROSS : 27,929L|BS|MADE IN KOREA",HDMU2600412,192519104
2020-06-27,HDMUBUWB5012741,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","43 BDL","18,938",,"RAMSES LOGISTICS CO.,LTD.","ROOM 505, 5TH FL., A-DONG, GANGSEO HANGANG XI TOWER, 401, YANGCHEON-R O,GANGSEO-GU, SEOUL 07528, KOREA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (43 BUNDLES) CY / CY BRASS ROD ASTM B124 C37700 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG|LLOYDS, INC.|LONG BEACH(L.|A.)CA|P.O NO : 63994|B/D NO : 1 - 43|FORM :|SIZE :|NET : 41,659LBS|GROSS : 41,749L|BS|MADE IN KOREA",HDMU2815555,192610164
2020-06-27,HDMUBUWB5012778,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 PKG","16,541",,"RAMSES LOGISTICS CO.,LTD.","ROOM 505, 5TH FL., A-DONG, GANGSEO HANGANG XI TOWER, 401, YANGCHEON-R O,GANGSEO-GU, SEOUL 07528, KOREA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (38 PACKAGES) CY / CY BRASS ROD ASTM B16-10&249-12 C36000 H02 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG|LLOYDS, INC.|LONG BEACH(L.|A.)CA|P.O NO :|5400498539|W/C NO : 1 - 38|FORM :|SIZE :|NET : 36,248LBS|GROSS : 36,460L|BS|MADE IN KOREA",HDMU2634069,192519098
2020-06-27,HDMUBUWB5012556,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","49 PKG","20,098",,"NEW WORLD SHIPPING CO.,LTD","BOOYOUNG INDUSTRY SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (49 PACKAGES) CY / CY BRASS ROD BRASS BAR HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HMMU2020639,192520853
2020-06-27,HDMUBUWB5012604,,0011E,"Master Bill",HDMU,9725158,"HYUNDAI NEPTUNE",2020-06-26,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","34 PKG","15,634",,"NEW WORLD SHIPPING CO.,LTD",,"USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (34 PACKAGES) CY / CY BRASS ROD BRASS BAR HS CODE : 7407.21 BRASS TUBE HS CODE : 7411.21",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",CAIU3887797,192520811
2020-06-22,HDMUBUWB5003868,,0019E,"Master Bill",HDMU,9630406,"SEASPAN ZAMBEZI",2020-06-21,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","84 PKG","39,173","Pier to Pier","U.N.I LINE CO.,LTD","#803 DONGKWANG GREEN TOWER, 406 KANGSEO-RO, KANGSEO-GU, SEOUL, KOREA","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024",,,"2CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (84 PACKAGES) CY / CY BRASS ROD FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",2,"ALPINE METAL|SUPPLY|GUILDERLAND, NY|P.O NO :|87002550,|87002554|PKG NO : 1 - 84|FORM :|SIZE :|NET :|82,146LBS|GROSS :|86,359LBS|MADE IN KOREA",HDMU2577478|GCXU2132185,192393856|192393855
2020-06-22,HDMUBUWB5003868,HDMUBUWB5003868A,0019E,"House Bill",HDMU,9630406,"SEASPAN ZAMBEZI",2020-06-21,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","84 PKG","39,173","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.KYUNGGI-DO, KOREA","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDING 19, BAY 5 2 VAN BUREN BLVD.GUILDERLAND,CTR. NY 12085","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDING 19, BAY 5 2 VAN BUREN BLVD.GUILDERLAND,CTR. NY 12085",,,"82,146LBS OF BRASS ROD P.O NO : 87002550, 87002554 H.S. CODE: 740721",2,"ALPINE METAL|SUPPLY|GUILDERLAND, NY|P.O NO :|87002550,|87002554|PKG NO : 1 - 84|FORM :|SIZE :|NET :|82,146LBS|GROSS :|86,359LBS|MADE IN KOREA",HDMU2577478|GCXU2132185,192393856|192393855
2020-06-20,HDMUBUWB5009956,,0011E,"Master Bill",HDMU,9725160,"HYUNDAI PLUTO",2020-06-19,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","68 PKG","19,244",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (68 PACKAGES) CY / DR BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HDMU2607401,192395108
2020-06-20,HDMUBUWB5009264,RLCLRSLGB2006059,011E,"House Bill",RLCL,9725160,"HYUNDAI PLUTO",2020-06-19,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 PKG","16,874",,"DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI.KY UNGGI-DO, KOREA","PACIFIC METALS INTERNATIONAL LLC","13700 MARINA POINTE DR. 1720MARINA DEL REY CA 90292","PACIFIC METALS INTERNATIONAL LLC","13700 MARINA POINTE DR. 1720MARINA DEL REY CA 90292",,,"BRASS ROD",1,"NO MARKS",BSIU2413696,192137986
2020-06-20,HDMUBUWB5009390,CHSLSEL2005048,011E,"House Bill",CHSL,9725160,"HYUNDAI PLUTO",2020-06-19,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"27 PKG","50,261","Pier to Pier",,,,,,,,,"BRASS ROD",3,"DELTA FAUCET COMPANY|MEMPHIS TN|PO NO|BD NO|FORM|SIZE|NET|GROSS|MADE IN KOREA|MEMPHIS, TN|WC NO",HDMU7206660|HDMU7207096|TRIU0625475,NIL
2020-06-20,HDMUBUWB5009264,,0011E,"Master Bill",HDMU,9725160,"HYUNDAI PLUTO",2020-06-19,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","40 PKG","16,874",,"RAMSES LOGISTICS CO.,LTD.","ROOM 505, 5TH FL., A-DONG, GANGSEO HANGANG XI TOWER, 401, YANGCHEON-R O,GANGSEO-GU, SEOUL 07528, KOREA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E.CARSON PLAZA DR. #113, CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (40 PACKAGES) CY / CY BRASS ROD ASTM B16-10&249-12 C36000 H02 & ASTM B927/B927M C27450 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"DAECHANG|LLOYDS, INC.|LONG BEACH(L.|A.)CA|P.O NO : 5-629|PAKAGE NO|: 1 - 40|FORM :|SIZE :|NET|: 36,915LBS|GROSS|: 37,201LBS|MADE IN KOREA",BSIU2413696,192137986
2020-06-20,HDMUBUWB5009390,,0011E,"Master Bill",HDMU,9725160,"HYUNDAI PLUTO",2020-06-19,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","27 PKG","50,261","Pier to Pier",,,,,,,,,"3CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (27 PACKAGE) CY / CY 27 PACKAGES OF BRASS ROD ASTM B16-10&249-12 C36000 H02 FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",3,"DELTA FAUCET|COMPANY|MEMPHIS, TN|P.O NO:|B/D NO:|FORM :|SIZE :|NET :|GROSS :|MADE IN KOREA",HDMU7206660|HDMU7207096|TRIU0625475,NIL
2020-06-20,HDMUBUWB5009956,NWSNNWSC2006049,011E,"House Bill",NWSN,9725160,"HYUNDAI PLUTO",2020-06-19,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","68 PKG","19,244",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745","LLOYDS PACIFIC INTERNATIONAL INC.","2211 HACIENDA BLVD. STE. 214 HACIEN DA HTS. CA 91745",,,"BRASS ROD",1,"NO MARKS",HDMU2607401,192395108
2020-06-18,COSU6263889560,BNXCBOS20052101,0953E,"House Bill",BNXC,9604146,"EVER LENIENT",2020-06-17,"BOSTON, MASSACHUSETTS",,"PUSAN SOUTH KOREA",,BUSAN,"41 WDC","19,072",,"DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG,SIHEUNG-SI,KY UNGGI-DO, SIHUNG KOREA","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDI NG 19, BAY 52 VAN BUREN BLVD. GUI LDERLAND, CTR. NY 12085 USA","ADMIRAL METALS","NORTHEASTERN INDUSTRIAL PARK BUILDI NG 19, BAY 52 VAN BUREN BLVD. GUI LDERLAND, CTR. NY 12085 USA",,,"BRASS ROD",1,"ALPINE METAL SUPPLYWOBURN, MAP.O NO : 01153|979W/C NO : 1 - 41FORM :SIZE :NET : 39,24|6LBSGROSS : 42,048LBSMADE IN KOREA",TEXU1043618,15264668
2020-06-18,COSU6263889560,,0953E,"Master Bill",COSU,9604146,"EVER LENIENT",2020-06-17,"BOSTON, MASSACHUSETTS",,"PUSAN SOUTH KOREA",,BUSAN,"41 WDC","19,072",,"GBS LOGISTICS COMAPNY LIMITED","ROOM 1211-2, GORYO BUILDING 91 SAEM SEOUL SEOUL SOUTH KOREA 7377982","BINEX LINE CORPORATION","SUITE 755 TWO EXECUTIVE DRIVE FORT LEE NJ 07024 UNITED STATES 6627600","BINEX LINE CORPORATION","SUITE 755 TWO EXECUTIVE DRIVE FORT LEE NJ 07024 UNITED STATES 6627600",,,"BRASS ROD",1,"ALPINE METAL|SUPPLY|WOBURN, MA|P.O NO :|01153979|W/C NO : 1 - 41|FORM :|SIZE :|NET :|39,246LBS|GROSS :|42,048LBS|MADE IN KOREA",TEXU1043618,15264668
2020-06-15,HLCUTLV200306383,,74W,"Master BOL w/in-bond",HLCU,9389708,"ZIM MONACO",2020-06-14,"NEWARK, NEW JERSEY","CHICAGO, ILLINOIS, INCLUDING O HARE INTERNATIONAL AIRPORT","HAIFA ISRAEL",,"HAIFA, IL","118 PCS","59,255","House to House","I.B.L LOGISTICS LTD","8 HASAN SHUKRI STR. HAIFA ISRAEL VAT 515300671 \073-7078635","ANKER INTERNATIONAL,LLC","4561 GREER CIRCLE,, SUITE 200 STONE MOUNTAIN, GA 30083 E-FAX +1.954-416-6135","ANKER INTERNATIONAL,LLC","4561 GREER CIRCLE,, SUITE 200 STONE MOUNTAIN, GA 30083 E-FAX +1.954-416-6135",,,"C360, BRASS ROD HS CODE 7403.21 - C360, BRASS ROD HS CODE 7403.21 - 33 PACKAGES = 39,505 LB = 17,915 KG C954, ALUMINUM BRONZE RODS C360, BRASS ROD HS CODE 7403.21 - C360, BRASS ROD HS CODE 7403.21 38 PACKAGES TOTAL 43,570 LB = 19,759 KG C360,C464, BRASS ROD HS CODE C360, C464, BRASS ROD, HS CODE 7403.21 - 17 PACKAGES=19,162 LB =8,691 KG C954, ALUMINUM BRONZE RODS",3,"NO MARKS|.",CPSU1761012|HLXU3547713|FSCU7583402,102096|101833|101838
2020-06-15,HLCUTLV200306383,HLCUTLVKC06383AA,74W,"House Bill",HLCU,9389708,"ZIM MONACO",2020-06-14,"NEWARK, NEW JERSEY",,"HAIFA ISRAEL",,"HAIFA, IL","118 PCS","59,255","House to House","FINKELSTEIN METALS LTD.","HAZAIT ST. 1 ALON TAVOR INDUSTRIAL ZONE AFULA ELITE","FINKELSTEIN METALS USA INC","2638 UNITED LANE ELK GROVE VILLAGE, IL 60007 UNITED STATES","ANKER INTERNATIONAL, LLC","4561 GREER CIRCLE,, SUITE 200 STONE MOUNTAIN, GA 30084 E-FAX +1.954-416-6135",,,"C360, BRASS ROD HS CODE 7403.21 - C360, BRASS ROD HS CODE 7403.21 - 33 PACKAGES = 39,508 LB = 17,917 KG C954, ALUMINUM BRONZE RODS C360, BRASS ROD HS CODE 7403.21 - C360, BRASS ROD HS CODE 7403.21 38 PACKAGES TOTAL 43,570 LB = 19,759 KG C360,C464, BRASS ROD HS CODE C360, C464, BRASS ROD, HS CODE 7403.21 - 17 PACKAGES=19,164 LB =8,692 KG C954, ALUMINUM BRONZE RODS",3,"NO MARKS|.",CPSU1761012|HLXU3547713|FSCU7583402,102096|101833|101838
2020-06-15,HDMUBUWB5007037,NWSNNWSC2005184,011E,"House Bill",NWSN,9725134,"HYUNDAI JUPITER",2020-06-13,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN KOREA","36 CTN","16,693",,"DAECHANG CO. LTD.","1292-4 JEONGWANG-DONG SIHEUNG-SI.K YUNGGI-DO KOREA","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604","DAECHANG LLOYDS INC.","4482 BARRANCA PKWY STE. 232 IRVINE CA 92604",,,"BRASS ROD",1,"NO MARKS",TGBU2476250,192395109
2020-06-15,HDMUBUWB5007037,,0011E,"Master Bill",HDMU,9725134,"HYUNDAI JUPITER",2020-06-13,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","36 CTN","16,693",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (36 CARTON) CY / CY BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",TGBU2476250,192395109
2020-06-15,HDMUBUWB5000942,,0077E,"Master BOL w/in-bond",HDMU,9321251,"MOL CELEBRATION",2020-06-14,"NEWARK, NEW JERSEY","CLEVELAND, OHIO","PUSAN SOUTH KOREA",,"BUSAN, KOREA","39 PKG","18,799","Pier to Pier","U.N.I LINE CO.,LTD","#803 DONGKWANG GREEN TOWER, 406 KANGSEO-RO, KANGSEO-GU, SEOUL, KOREA","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024","BINEX LINE CORP.","TWO EXECUTIVE DR. SUITE # 285 FORT LEE, NJ 07024",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (39 PACKAGES) CY / CY BRASS ROD FREIGHT COLLECT COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"ALPINE METAL|SUPPLY|TWINSBURG, OH|P.O NO :|04003041|PKG NO : 1 - 39|FORM :|SIZE :|NET :|39,175LBS|GROSS :|41,443LBS|MADE IN KOREA",HDMU3209531,192258709
2020-06-15,HDMUBUWB5000942,HDMUBUWB5000942A,0077E,"House Bill",HDMU,9321251,"MOL CELEBRATION",2020-06-14,"NEWARK, NEW JERSEY",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","39 PKG","18,799","Pier to Pier","DAECHANG CO., LTD.","1292-4 JEONGWANG-DONG, SIHEUNG-SI.KYUNGGI-DO, KOREA","ADMIRAL METALS","2272 PINNACLE PKWY, TWINSBURG, OH 44087","ADMIRAL METALS","2272 PINNACLE PKWY, TWINSBURG, OH 44087",,,"39,175LBS OF BRASS ROD P.O NO : 04003041 H.S. CODE: 740721",1,"ALPINE METAL|SUPPLY|TWINSBURG, OH|P.O NO :|04003041|PKG NO : 1 - 39|FORM :|SIZE :|NET :|39,175LBS|GROSS :|41,443LBS|MADE IN KOREA",HDMU3209531,192258709
2020-06-12,ONEYSELA48706800,CHSLSEL2005047,020E,"House Bill",CHSL,9725110,"HYUNDAI EARTH",2020-05-29,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"17 PKG","33,689","Container Yard",,,,,,,,,"BRASS ROD",2,"DELTA FAUCET COMPANY|MEMPHIS TN|PO NO|BD NO|FORM|SIZE|NET|GROSS|MADE IN KOREA",TCLU6806753|CRXU7506771,NOSEAL
2020-06-10,HDMUBUWB4999639,,0101E,"Master Bill",HDMU,9293806,"CONTI CONTESSA",2020-06-09,"SAVANNAH, GEORGIA",,"PUSAN SOUTH KOREA",,"BUSAN, KOREA","38 CTN","19,483",,"NEW WORLD SHIPPING CO.,LTD","SEOUL, KOREA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA","USMX TRANSPORT, INC.","500 E. CARSON PLAZA DR. SUITE 113 CARSON, CA 90746 USA",,,"1CNTR ""SHIPPER'S LOAD,COUNT & WEIGHT:"" (38 CARTONS) CY / CY BRASS ROD HS CODE : 7407.21 FREIGHT PREPAID COPY NON-NEGOTIABLE B/L RELEASE PROCEDURES",1,"LLOYDS PACIFIC|INT'L INC|P.O NO:|W/C NO:|FORM :|SIZE :|NET : LBS|GROSS : LBS|MADE IN KOREA",HMMU2038448,192438290
2020-06-10,COSU6264211780,,102E,"Master Bill",COSU,9310238,"OOCL TOKYO",2020-06-09,"LONG BEACH, CALIFORNIA",,"PUSAN SOUTH KOREA",,BUSAN,"40 PKG","18,976",,"RAMSES LOGISTICS COMPANY LIMITED","ROOM 505, 5TH FLOOR, A-DONG, GANGSE SEOUL SEOUL 157-801 SOUTH KOREA 7791401 7791401","USMX TRANSPORT INCORPORATED","SUITE 113 500 EAST CARSON PLAZA DRI CARSON CA 90746 UNITED STATES 5155101","USMX TRANSPORT INCORPORATED","SUITE 113 500 EAST CARSON PLAZA DRI CARSON CA 90746 UNITED STATES 5155101",,,"BRASS ROD",1,"DAECHANG LLOYDS|, INC.|LONG BEACH|(L.A.)CA|P.O NO :|PUR10028|W/C NO : 1 - 40|FORM :|SIZE :|NET : 39,102LBS|GROSS:41,835LBS|MADE IN KOREA",TCLU3810390,13635950
